Direction,Year,Date,Weekday,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Exports,2018,19/12/2018,Wednesday,All,"Fish, crustaceans, and molluscs",All,Tonnes,1000,251000
Exports,2018,20/12/2018,Thursday,All,"Fish, crustaceans, and molluscs",All,Tonnes,0,251000
Exports,2018,21/12/2018,Friday,All,"Fish, crustaceans, and molluscs",All,Tonnes,1000,252000
Exports,2018,22/12/2018,Saturday,All,"Fish, crustaceans, and molluscs",All,Tonnes,1000,253000
Exports,2018,23/12/2018,Sunday,All,"Fish, crustaceans, and molluscs",All,Tonnes,0,253000
Exports,2018,24/12/2018,Monday,All,"Fish, crustaceans, and molluscs",All,Tonnes,1000,254000
Exports,2018,25/12/2018,Tuesday,All,"Fish, crustaceans, and molluscs",All,Tonnes,1000,255000
Exports,2018,26/12/2018,Wednesday,All,"Fish, crustaceans, and molluscs",All,Tonnes,0,256000
Exports,2018,27/12/2018,Thursday,All,"Fish, crustaceans, and molluscs",All,Tonnes,0,256000
Exports,2018,28/12/2018,Friday,All,"Fish, crustaceans, and molluscs",All,Tonnes,0,256000
Exports,2018,29/12/2018,Saturday,All,"Fish, crustaceans, and molluscs",All,Tonnes,0,257000
Exports,2018,30/12/2018,Sunday,All,"Fish, crustaceans, and molluscs",All,Tonnes,0,257000
Exports,2018,31/12/2018,Monday,All,"Fish, crustaceans, and molluscs",All,Tonnes,0,257000
Exports,2018,02/01/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,1000
Exports,2018,03/01/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,10000,10000
Exports,2018,04/01/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,11000
Exports,2018,05/01/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,4000,15000
Exports,2018,06/01/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,17000
Exports,2018,07/01/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,7000,24000
Exports,2018,08/01/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,4000,28000
Exports,2018,09/01/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,0,28000
Exports,2018,10/01/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,7000,35000
Exports,2018,11/01/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,0,35000
Exports,2018,12/01/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,38000
Exports,2018,13/01/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,0,38000
Exports,2018,14/01/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,0,39000
Exports,2018,15/01/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,4000,43000
Exports,2018,16/01/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,43000
Exports,2018,17/01/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,5000,49000
Exports,2018,18/01/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,0,49000
Exports,2018,19/01/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,52000
Exports,2018,20/01/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,53000
Exports,2018,21/01/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,0,53000
Exports,2018,22/01/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,56000
Exports,2018,23/01/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,0,56000
Exports,2018,24/01/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,60000
Exports,2018,25/01/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,60000
Exports,2018,26/01/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,63000
Exports,2018,27/01/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,64000
Exports,2018,28/01/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,0,64000
Exports,2018,29/01/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,4000,68000
Exports,2018,30/01/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,0,68000
Exports,2018,31/01/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,8000,75000
Exports,2018,01/02/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,0,75000
Exports,2018,02/02/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,78000
Exports,2018,03/02/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,80000
Exports,2018,04/02/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,82000
Exports,2018,05/02/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,84000
Exports,2018,06/02/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,0,84000
Exports,2018,07/02/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,8000,92000
Exports,2018,08/02/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,0,92000
Exports,2018,09/02/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,95000
Exports,2018,10/02/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,97000
Exports,2018,11/02/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,98000
Exports,2018,12/02/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,101000
Exports,2018,14/02/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,4000,104000
Exports,2018,15/02/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,0,105000
Exports,2018,16/02/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,107000
Exports,2018,17/02/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,0,107000
Exports,2018,18/02/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,0,108000
Exports,2018,19/02/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,110000
Exports,2018,20/02/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,0,111000
Exports,2018,21/02/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,7000,117000
Exports,2018,23/02/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,120000
Exports,2018,24/02/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,121000
Exports,2018,25/02/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,0,122000
Exports,2018,26/02/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,125000
Exports,2018,27/02/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,0,125000
Exports,2018,28/02/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,8000,132000
Exports,2018,01/03/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,0,132000
Exports,2018,02/03/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,135000
Exports,2018,03/03/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,136000
Exports,2018,04/03/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,137000
Exports,2018,05/03/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,4000,141000
Exports,2018,06/03/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,0,141000
Exports,2018,07/03/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,7000,148000
Exports,2018,08/03/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,149000
Exports,2018,09/03/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,151000
Exports,2018,10/03/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,153000
Exports,2018,11/03/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,155000
Exports,2018,12/03/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,158000
Exports,2018,13/03/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,0,158000
Exports,2018,14/03/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,5000,163000
Exports,2018,15/03/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,0,163000
Exports,2018,16/03/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,167000
Exports,2018,17/03/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,168000
Exports,2018,18/03/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,4000,171000
Exports,2018,19/03/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,173000
Exports,2018,20/03/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,0,173000
Exports,2018,21/03/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,4000,178000
Exports,2018,22/03/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,0,178000
Exports,2018,23/03/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,4000,181000
Exports,2018,24/03/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,182000
Exports,2018,25/03/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,0,182000
Exports,2018,26/03/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,185000
Exports,2018,27/03/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,186000
Exports,2018,28/03/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,5000,191000
Exports,2018,29/03/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,0,191000
Exports,2018,30/03/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,193000
Exports,2018,31/03/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,195000
Exports,2018,01/04/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,196000
Exports,2018,02/04/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,199000
Exports,2018,03/04/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,0,199000
Exports,2018,04/04/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,9000,208000
Exports,2018,06/04/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,5000,212000
Exports,2018,07/04/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,214000
Exports,2018,08/04/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,214000
Exports,2018,09/04/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,5000,219000
Exports,2018,10/04/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,0,219000
Exports,2018,11/04/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,4000,223000
Exports,2018,12/04/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,224000
Exports,2018,13/04/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,0,224000
Exports,2018,14/04/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,5000,229000
Exports,2018,15/04/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,231000
Exports,2018,16/04/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,234000
Exports,2018,17/04/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,236000
Exports,2018,18/04/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,6000,242000
Exports,2018,19/04/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,243000
Exports,2018,20/04/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,246000
Exports,2018,21/04/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,246000
Exports,2018,22/04/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,248000
Exports,2018,23/04/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,250000
Exports,2018,24/04/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,251000
Exports,2018,25/04/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,7000,258000
Exports,2018,26/04/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,259000
Exports,2018,27/04/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,261000
Exports,2018,28/04/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,263000
Exports,2018,29/04/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,265000
Exports,2018,30/04/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,266000
Exports,2018,01/05/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,266000
Exports,2018,02/05/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,5000,271000
Exports,2018,03/05/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,0,271000
Exports,2018,04/05/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,273000
Exports,2018,05/05/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,274000
Exports,2018,06/05/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,275000
Exports,2018,07/05/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,4000,280000
Exports,2018,08/05/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,0,280000
Exports,2018,09/05/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,282000
Exports,2018,10/05/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,0,282000
Exports,2018,11/05/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,9000,291000
Exports,2018,12/05/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,291000
Exports,2018,13/05/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,292000
Exports,2018,14/05/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,295000
Exports,2018,15/05/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,0,296000
Exports,2018,16/05/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,297000
Exports,2018,17/05/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,8000,305000
Exports,2018,18/05/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,307000
Exports,2018,19/05/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,0,307000
Exports,2018,20/05/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,308000
Exports,2018,21/05/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,4000,312000
Exports,2018,22/05/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,0,312000
Exports,2018,23/05/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,316000
Exports,2018,24/05/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,0,316000
Exports,2018,25/05/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,318000
Exports,2018,26/05/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,0,318000
Exports,2018,27/05/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,320000
Exports,2018,28/05/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,323000
Exports,2018,29/05/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,325000
Exports,2018,30/05/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,327000
Exports,2018,31/05/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,6000,334000
Exports,2018,01/06/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,336000
Exports,2018,02/06/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,0,336000
Exports,2018,03/06/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,337000
Exports,2018,04/06/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,341000
Exports,2018,05/06/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,5000,346000
Exports,2018,06/06/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,347000
Exports,2018,07/06/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,348000
Exports,2018,08/06/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,350000
Exports,2018,09/06/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,352000
Exports,2018,10/06/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,353000
Exports,2018,11/06/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,6000,359000
Exports,2018,12/06/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,5000,364000
Exports,2018,13/06/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,6000,370000
Exports,2018,14/06/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,0,371000
Exports,2018,15/06/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,374000
Exports,2018,16/06/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,0,374000
Exports,2018,17/06/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,376000
Exports,2018,18/06/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,4000,380000
Exports,2018,19/06/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,5000,385000
Exports,2018,20/06/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,387000
Exports,2018,21/06/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,389000
Exports,2018,22/06/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,389000
Exports,2018,23/06/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,392000
Exports,2018,24/06/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,393000
Exports,2018,25/06/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,4000,396000
Exports,2018,26/06/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,397000
Exports,2018,27/06/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,399000
Exports,2018,28/06/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,0,399000
Exports,2018,29/06/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,7000,405000
Exports,2018,01/07/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,0,406000
Exports,2018,02/07/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,8000,414000
Exports,2018,03/07/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,5000,419000
Exports,2018,04/07/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,420000
Exports,2018,05/07/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,0,420000
Exports,2018,06/07/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,423000
Exports,2018,07/07/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,0,423000
Exports,2018,08/07/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,2000,425000
Exports,2018,09/07/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,8000,433000
Exports,2018,10/07/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,4000,437000
Exports,2018,11/07/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,440000
Exports,2018,12/07/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,0,440000
Exports,2018,13/07/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,4000,444000
Exports,2018,14/07/2018,Saturday,China,"Milk powder, butter, and cheese",All,Tonnes,0,444000
Exports,2018,15/07/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,445000
Exports,2018,16/07/2018,Monday,China,"Milk powder, butter, and cheese",All,Tonnes,10000,455000
Exports,2018,17/07/2018,Tuesday,China,"Milk powder, butter, and cheese",All,Tonnes,5000,460000
Exports,2018,18/07/2018,Wednesday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,463000
Exports,2018,19/07/2018,Thursday,China,"Milk powder, butter, and cheese",All,Tonnes,3000,465000
Exports,2018,20/07/2018,Friday,China,"Milk powder, butter, and cheese",All,Tonnes,4000,469000
Exports,2018,22/07/2018,Sunday,China,"Milk powder, butter, and cheese",All,Tonnes,1000,470000
